
Time,Displacement,Force
"4.8600","0.1441","0.0234"
"4.8800","0.1447","0.0568"
"4.9000","0.1453","0.0372"
"4.9200","0.1460","0.0085"
"4.9400","0.1466","0.0119"
"4.9600","0.1472","0.0368"
"4.9800","0.1478","0.0445"
"5.0000","0.1484","0.0432"
"5.0200","0.1490","0.0166"
"5.0400","0.1496","0.0070"
"5.0600","0.1502","0.0378"
"5.0800","0.1508","0.0630"
"5.1000","0.1514","0.0232"
"5.1200","0.1520","0.0143"
"5.1400","0.1525","0.0399"
"5.1600","0.1531","0.0532"
"5.1800","0.1537","0.0170"
"5.2000","0.1543","0.0003"
"5.2200","0.1549","0.0380"
"5.2400","0.1555","0.0488"
"5.2600","0.1561","0.0523"
"5.2800","0.1567","0.0110"
"5.3000","0.1573","0.0336"
"5.3200","0.1580","0.0296"
"5.3400","0.1586","0.0316"
"5.3600","0.1591","0.0282"
"5.3800","0.1597","0.0313"
"5.4000","0.1603","0.0299"
"5.4200","0.1609","0.0476"
"5.4400","0.1615","0.0440"
"5.4600","0.1621","0.0173"
"5.4800","0.1627","0.0266"
"5.5000","0.1632","0.0292"
"5.5200","0.1638","0.0451"
"5.5400","0.1644","0.0389"
"5.5600","0.1650","0.0343"
"5.5800","0.1656","0.0149"
"5.6000","0.1662","0.0104"
"5.6200","0.1668","0.0657"
"5.6400","0.1674","0.0381"
"5.6600","0.1679","0.0212"
"5.6800","0.1685","0.0199"
"5.7000","0.1691","0.0389"
"5.7200","0.1698","0.0438"
"5.7400","0.1705","0.0202"
"5.7600","0.1711","0.0440"
"5.7800","0.1717","0.0222"
"5.8000","0.1723","0.0526"
"5.8200","0.1729","0.0316"
"5.8400","0.1735","0.0320"
"5.8600","0.1741","0.0327"
"5.8800","0.1747","0.0448"
"5.9000","0.1754","0.0329"
"5.9200","0.1760","0.0456"
"5.9400","0.1766","0.0096"
"5.9600","0.1772","0.0197"
"5.9800","0.1778","0.0629"
"6.0000","0.1783","0.0400"
"6.0200","0.1790","0.0199"
"6.0400","0.1796","0.0277"
"6.0600","0.1802","0.0472"
"6.0800","0.1808","0.0397"
"6.1000","0.1814","0.0119"
"6.1200","0.1820","0.0323"
"6.1400","0.1826","0.0355"
"6.1600","0.1832","0.0640"
"6.1800","0.1838","0.0220"
"6.2000","0.1844","0.0294"
"6.2200","0.1850","0.0266"
"6.2400","0.1856","0.0606"
"6.2600","0.1862","0.0399"
"6.2800","0.1868","0.0268"
"6.3000","0.1874","0.0269"
"6.3200","0.1879","0.0632"
"6.3400","0.1886","0.0567"
"6.3600","0.1892","0.0169"
"6.3800","0.1898","0.0322"
"6.4000","0.1904","0.0322"
"6.4200","0.1910","0.0494"
"6.4400","0.1916","0.0392"
"6.4600","0.1922","0.0456"
"6.4800","0.1928","0.0409"
"6.5000","0.1934","0.0420"
"6.5200","0.1940","0.0304"
"6.5400","0.1946","0.0465"
"6.5600","0.1952","0.0526"
"6.5800","0.1958","0.0364"
"6.6000","0.1964","0.0344"
"6.6200","0.1970","0.0449"
"6.6400","0.1976","0.0349"
"6.6600","0.1982","0.0276"
"6.6800","0.1988","0.0465"
"6.7000","0.1994","0.0394"
"6.7200","0.2000","0.0422"
"6.7400","0.2006","0.0458"
"6.7600","0.2012","0.0316"
"6.7800","0.2018","0.0343"
"6.8000","0.2024","0.0434"
"6.8200","0.2030","0.0531"
"6.8400","0.2036","0.0382"
"6.8600","0.2041","0.0459"
"6.8800","0.2047","0.0233"
"6.9000","0.2053","0.0245"
"6.9200","0.2059","0.0543"
"6.9400","0.2065","0.0301"
"6.9600","0.2071","0.0401"
"6.9800","0.2078","0.0445"
"7.0000","0.2084","0.0330"
"7.0200","0.2090","0.0335"
"7.0400","0.2096","0.0418"
"7.0600","0.2102","0.0491"
"7.0800","0.2108","0.0315"
"7.1000","0.2114","0.0237"
"7.1200","0.2120","0.0266"
"7.1400","0.2126","0.0384"
"7.1600","0.2131","0.0514"
"7.1800","0.2137","0.0390"
"7.2000","0.2143","0.0274"
"7.2200","0.2149","0.0361"
"7.2400","0.2155","0.0525"
"7.2600","0.2161","0.0351"
"7.2800","0.2167","0.0520"
"7.3000","0.2173","0.0361"
"7.3200","0.2179","0.0329"
"7.3400","0.2185","0.0504"
"7.3600","0.2191","0.0318"
"7.3800","0.2197","0.0392"
"7.4000","0.2203","0.0495"
"7.4200","0.2209","0.0490"
"7.4400","0.2215","0.0591"
"7.4600","0.2221","0.0251"
"7.4800","0.2227","0.0411"
"7.5000","0.2233","0.0339"
"7.5200","0.2238","0.0471"
"7.5400","0.2244","0.0652"
"7.5600","0.2250","0.0547"
"7.5800","0.2256","0.0567"
"7.6000","0.2262","0.0375"
"7.6200","0.2268","0.0453"
"7.6400","0.2274","0.0278"
"7.6600","0.2280","0.0568"
"7.6800","0.2286","0.0501"
"7.7000","0.2293","0.0441"
"7.7200","0.2299","0.0508"
"7.7400","0.2305","0.0438"
"7.7600","0.2311","0.0402"
"7.7800","0.2317","0.0438"
"7.8000","0.2323","0.0753"
"7.8200","0.2329","0.0461"
"7.8400","0.2334","0.0203"
"7.8600","0.2340","0.0398"
"7.8800","0.2346","0.0603"
"7.9000","0.2353","0.0543"
"7.9200","0.2359","0.0236"
"7.9400","0.2364","0.0335"
"7.9600","0.2370","0.0644"
"7.9800","0.2376","0.0331"
"8.0000","0.2382","0.0306"
"8.0200","0.2388","0.0396"
"8.0400","0.2394","0.0540"
"8.0600","0.2400","0.0227"
"8.0800","0.2406","0.0476"
"8.1000","0.2412","0.0571"
"8.1200","0.2419","0.0453"
"8.1400","0.2425","0.0331"
"8.1600","0.2431","0.0555"
"8.1800","0.2437","0.0338"
"8.2000","0.2443","0.0300"
"8.2200","0.2449","0.0452"
"8.2400","0.2455","0.0608"
"8.2600","0.2461","0.0585"
"8.2800","0.2467","0.0407"
"8.3000","0.2473","0.0107"
"8.3200","0.2479","0.0463"
"8.3400","0.2485","0.0707"
"8.3600","0.2491","0.0438"
"8.3800","0.2497","0.0487"
"8.4000","0.2503","0.0536"
"8.4200","0.2508","0.0442"
"8.4400","0.2514","0.0231"
"8.4600","0.2520","0.0537"
"8.4800","0.2526","0.0575"
"8.5000","0.2532","0.0448"
"8.5200","0.2539","0.0494"
"8.5400","0.2545","0.0383"
"8.5600","0.2551","0.0475"
"8.5800","0.2557","0.0405"
"8.6000","0.2563","0.0504"
"8.6200","0.2569","0.0295"
"8.6400","0.2575","0.0609"
"8.6600","0.2581","0.0561"
"8.6800","0.2586","0.0466"
"8.7000","0.2592","0.0568"
"8.7200","0.2598","0.0672"
"8.7400","0.2604","0.0291"
"8.7600","0.2610","0.0448"
"8.7800","0.2617","0.0481"
"8.8000","0.2623","0.0600"
"8.8200","0.2629","0.0321"
"8.8400","0.2635","0.0408"
"8.8600","0.2641","0.0493"
"8.8800","0.2648","0.0636"
"8.9000","0.2654","0.0605"
"8.9200","0.2660","0.0243"
"8.9400","0.2666","0.0378"
"8.9600","0.2672","0.0624"
"8.9800","0.2678","0.0451"
"9.0000","0.2684","0.0535"
"9.0200","0.2690","0.0550"
"9.0400","0.2696","0.0529"
"9.0600","0.2702","0.0580"
"9.0800","0.2707","0.0480"
"9.1000","0.2713","0.0571"
"9.1200","0.2719","0.0482"
"9.1400","0.2725","0.0502"
"9.1600","0.2731","0.0491"
"9.1800","0.2737","0.0463"
"9.2000","0.2744","0.0491"
"9.2200","0.2749","0.0442"
"9.2400","0.2755","0.0605"
"9.2600","0.2761","0.0585"
"9.2800","0.2767","0.0507"
"9.3000","0.2773","0.0302"
"9.3200","0.2779","0.0432"
"9.3400","0.2786","0.0610"
"9.3600","0.2792","0.0655"
"9.3800","0.2798","0.0575"
"9.4000","0.2804","0.0424"
"9.4200","0.2810","0.0492"
"9.4400","0.2816","0.0589"
"9.4600","0.2822","0.0522"
"9.4800","0.2828","0.0444"
"9.5000","0.2834","0.0482"
"9.5200","0.2840","0.0517"
"9.5400","0.2845","0.0661"
"9.5600","0.2851","0.0499"
"9.5800","0.2857","0.0583"
"9.6000","0.2863","0.0592"
"9.6200","0.2869","0.0789"
"9.6400","0.2875","0.0440"
"9.6600","0.2881","0.0334"
"9.6800","0.2887","0.0557"
"9.7000","0.2893","0.0678"
"9.7200","0.2899","0.0312"
"9.7400","0.2905","0.0351"
"9.7600","0.2911","0.0529"
"9.7800","0.2917","0.0630"
"9.8000","0.2923","0.0646"
"9.8200","0.2928","0.0316"
"9.8400","0.2934","0.0451"
"9.8600","0.2940","0.0513"
"9.8800","0.2946","0.0470"
"9.9000","0.2952","0.0446"
"9.9200","0.2958","0.0463"
"9.9400","0.2964","0.0505"
"9.9600","0.2970","0.0655"
"9.9800","0.2976","0.0409"
"10.0000","0.2982","0.0684"
"10.0200","0.2988","0.0462"
"10.0400","0.2994","0.0389"
"10.0600","0.3000","0.0658"
"10.0800","0.3006","0.0644"
"10.1000","0.3012","0.0456"
"10.1200","0.3018","0.0526"
"10.1400","0.3024","0.0514"
"10.1600","0.3030","0.0636"
"10.1800","0.3036","0.0387"
"10.2000","0.3042","0.0750"
"10.2200","0.3048","0.0607"
"10.2400","0.3054","0.0497"
"10.2600","0.3060","0.0418"
"10.2800","0.3066","0.0408"
"10.3000","0.3072","0.0685"
"10.3200","0.3078","0.0631"
"10.3400","0.3084","0.0473"
"10.3600","0.3090","0.0377"
"10.3800","0.3096","0.0599"
"10.4000","0.3102","0.0463"
"10.4200","0.3108","0.0717"
"10.4400","0.3114","0.0704"
"10.4600","0.3120","0.0487"
"10.4800","0.3126","0.0437"
"10.5000","0.3132","0.0536"
"10.5200","0.3138","0.0809"
"10.5400","0.3145","0.0530"
"10.5600","0.3151","0.0548"
"10.5800","0.3157","0.0478"
"10.6000","0.3163","0.0652"
"10.6200","0.3169","0.0691"
"10.6400","0.3175","0.0498"
"10.6600","0.3181","0.0411"
"10.6800","0.3187","0.0551"
"10.7000","0.3193","0.0599"
"10.7200","0.3199","0.0589"
"10.7400","0.3205","0.0529"
"10.7600","0.3211","0.0481"
"10.7800","0.3217","0.0591"
"10.8000","0.3223","0.0685"
"10.8200","0.3229","0.0590"
"10.8400","0.3235","0.0438"
"10.8600","0.3241","0.0613"
"10.8800","0.3247","0.0783"
"10.9000","0.3253","0.0573"
"10.9200","0.3259","0.0364"
"10.9400","0.3265","0.0575"
"10.9600","0.3271","0.0664"
"10.9800","0.3277","0.0752"
"11.0000","0.3283","0.0576"
"11.0200","0.3289","0.0296"
"11.0400","0.3295","0.0557"
"11.0600","0.3300","0.0681"
"11.0800","0.3306","0.0492"
"11.1000","0.3312","0.0458"
"11.1200","0.3318","0.0642"
"11.1400","0.3324","0.0675"
"11.1600","0.3330","0.0520"
"11.1800","0.3336","0.0490"
"11.2000","0.3342","0.0490"
"11.2200","0.3348","0.0820"
"11.2400","0.3354","0.0725"
"11.2600","0.3360","0.0457"
"11.2800","0.3366","0.0543"
"11.3000","0.3372","0.0640"
"11.3200","0.3378","0.0611"
"11.3400","0.3384","0.0641"
"11.3600","0.3390","0.0651"
"11.3800","0.3396","0.0460"
"11.4000","0.3402","0.0463"
"11.4200","0.3408","0.0526"
"11.4400","0.3414","0.0659"
"11.4600","0.3420","0.0672"
"11.4800","0.3426","0.0611"
"11.5000","0.3432","0.0639"
"11.5200","0.3438","0.0408"
"11.5400","0.3444","0.0536"
"11.5600","0.3450","0.0630"
"11.5800","0.3456","0.0622"
"11.6000","0.3462","0.0556"
"11.6200","0.3468","0.0684"
"11.6400","0.3474","0.0533"
"11.6600","0.3480","0.0454"
"11.6800","0.3486","0.0467"
"11.7000","0.3492","0.0597"
"11.7200","0.3498","0.0712"
"11.7400","0.3505","0.0707"
"11.7600","0.3511","0.0316"
"11.7800","0.3517","0.0609"
"11.8000","0.3524","0.0635"
"11.8200","0.3530","0.0704"
"11.8400","0.3536","0.0519"
"11.8600","0.3542","0.0640"
"11.8800","0.3548","0.0765"
"11.9000","0.3554","0.0393"
"11.9200","0.3560","0.0530"
"11.9400","0.3565","0.0503"
"11.9600","0.3571","0.0861"
"11.9800","0.3577","0.0917"
"12.0000","0.3583","0.0588"
"12.0200","0.3590","0.0547"
"12.0400","0.3596","0.0571"
"12.0600","0.3602","0.0576"
"12.0800","0.3608","0.0540"
"12.1000","0.3614","0.0693"
"12.1200","0.3620","0.0702"
"12.1400","0.3626","0.0637"
"12.1600","0.3632","0.0585"
"12.1800","0.3637","0.0346"
"12.2000","0.3643","0.0548"
"12.2200","0.3649","0.0623"
"12.2400","0.3655","0.0799"
"12.2600","0.3661","0.0582"
"12.2800","0.3667","0.0496"
"12.3000","0.3673","0.0516"
"12.3200","0.3679","0.0648"
"12.3400","0.3685","0.0710"
"12.3600","0.3691","0.0602"
"12.3800","0.3697","0.0594"
"12.4000","0.3704","0.0684"
"12.4200","0.3710","0.0580"
"12.4400","0.3716","0.0483"
"12.4600","0.3722","0.0603"
"12.4800","0.3728","0.0925"
"12.5000","0.3734","0.0652"
"12.5200","0.3739","0.0548"
"12.5400","0.3745","0.0343"
"12.5600","0.3751","0.0629"
"12.5800","0.3757","0.0786"
"12.6000","0.3763","0.0833"
"12.6200","0.3769","0.0675"
"12.6400","0.3775","0.0472"
"12.6600","0.3781","0.0510"
"12.6800","0.3787","0.0682"
"12.7000","0.3793","0.0705"
"12.7200","0.3799","0.0782"
"12.7400","0.3805","0.0498"
"12.7600","0.3811","0.0561"
"12.7800","0.3817","0.0668"
"12.8000","0.3823","0.0493"
"12.8200","0.3829","0.0585"
"12.8400","0.3835","0.0892"
"12.8600","0.3841","0.0685"
"12.8800","0.3847","0.0644"
"12.9000","0.3853","0.0544"
"12.9200","0.3859","0.0513"
"12.9400","0.3865","0.0662"
"12.9600","0.3872","0.0869"
"12.9800","0.3878","0.0867"
"13.0000","0.3884","0.0429"
"13.0200","0.3890","0.0344"
"13.0400","0.3896","0.0675"
"13.0600","0.3902","0.0817"
"13.0800","0.3908","0.0698"
"13.1000","0.3914","0.0627"
"13.1200","0.3920","0.0644"
"13.1400","0.3926","0.0640"
"13.1600","0.3932","0.0539"
"13.1800","0.3938","0.0526"
"13.2000","0.3944","0.0726"
"13.2200","0.3950","0.0758"
"13.2400","0.3956","0.0817"
"13.2600","0.3962","0.0485"
"13.2800","0.3968","0.0442"
"13.3000","0.3974","0.0626"
"13.3200","0.3980","0.0972"
"13.3400","0.3986","0.0750"
"13.3600","0.3992","0.0606"
"13.3800","0.3998","0.0499"
"13.4000","0.4004","0.0567"
"13.4200","0.4010","0.0615"
"13.4400","0.4015","0.0552"
"13.4600","0.4021","0.0865"
"13.4800","0.4027","0.0757"
"13.5000","0.4033","0.0651"
"13.5200","0.4039","0.0664"
"13.5400","0.4045","0.0670"
"13.5600","0.4051","0.0727"
"13.5800","0.4057","0.0660"
"13.6000","0.4063","0.0851"
"13.6200","0.4070","0.0901"
"13.6400","0.4076","0.0595"
"13.6600","0.4082","0.0591"
"13.6800","0.4088","0.0566"
"13.7000","0.4094","0.0805"
"13.7200","0.4100","0.0915"
"13.7400","0.4106","0.0688"
"13.7600","0.4112","0.0678"
"13.7800","0.4118","0.0668"
"13.8000","0.4124","0.0601"
"13.8200","0.4130","0.0859"
"13.8400","0.4135","0.0667"
"13.8600","0.4141","0.0640"
"13.8800","0.4147","0.0554"
"13.9000","0.4153","0.0858"
"13.9200","0.4159","0.0604"
"13.9400","0.4164","0.0656"
"13.9600","0.4170","0.0596"
"13.9800","0.4176","0.0767"
"14.0000","0.4182","0.0698"
"14.0200","0.4188","0.0616"
"14.0400","0.4194","0.0764"
"14.0600","0.4200","0.0697"
"14.0800","0.4206","0.0794"
"14.1000","0.4212","0.0456"
"14.1200","0.4218","0.0615"
"14.1400","0.4225","0.1021"
"14.1600","0.4231","0.0812"
"14.1800","0.4237","0.0387"
"14.2000","0.4243","0.0604"
"14.2200","0.4249","0.0848"
"14.2400","0.4255","0.0711"
"14.2600","0.4261","0.0889"
"14.2800","0.4267","0.0679"
"14.3000","0.4273","0.0564"
"14.3200","0.4279","0.0523"
"14.3400","0.4285","0.0916"
"14.3600","0.4291","0.0889"
"14.3800","0.4297","0.0534"
"14.4000","0.4303","0.0812"
"14.4200","0.4309","0.0707"
"14.4400","0.4315","0.0781"
"14.4600","0.4321","0.0637"
"14.4800","0.4327","0.0544"
"14.5000","0.4334","0.0894"
"14.5200","0.4340","0.0887"
"14.5400","0.4346","0.0767"
"14.5600","0.4352","0.0509"
"14.5800","0.4358","0.0532"
"14.6000","0.4363","0.0703"
"14.6200","0.4369","0.0947"
"14.6400","0.4375","0.0682"
"14.6600","0.4381","0.0631"
"14.6800","0.4387","0.0634"
"14.7000","0.4393","0.0836"
"14.7200","0.4399","0.0623"
"14.7400","0.4405","0.0612"
"14.7600","0.4411","0.0792"
"14.7800","0.4417","0.0802"
"14.8000","0.4423","0.0747"
"14.8200","0.4429","0.0763"
"14.8400","0.4435","0.0642"
"14.8600","0.4441","0.0608"
"14.8800","0.4447","0.0859"
"14.9000","0.4453","0.0840"
"14.9200","0.4459","0.0679"
"14.9400","0.4465","0.0447"
"14.9600","0.4471","0.0874"
"14.9800","0.4477","0.0834"
"15.0000","0.4483","0.0774"
"15.0200","0.4489","0.0726"
"15.0400","0.4495","0.0841"
"15.0600","0.4501","0.0739"
"15.0800","0.4507","0.0667"
"15.1000","0.4513","0.0641"
"15.1200","0.4519","0.0744"
"15.1400","0.4525","0.0773"
"15.1600","0.4532","0.0849"
"15.1800","0.4538","0.0791"
"15.2000","0.4544","0.0548"
"15.2200","0.4550","0.0505"
"15.2400","0.4556","0.0884"
"15.2600","0.4562","0.0855"
"15.2800","0.4568","0.0662"
"15.3000","0.4574","0.0662"
"15.3200","0.4580","0.0645"
"15.3400","0.4586","0.0844"
"15.3600","0.4592","0.0678"
"15.3800","0.4597","0.0722"
"15.4000","0.4603","0.0525"
"15.4200","0.4609","0.0881"
"15.4400","0.4615","0.0685"
"15.4600","0.4621","0.0559"
"15.4800","0.4627","0.0613"
"15.5000","0.4633","0.0807"
"15.5200","0.4639","0.0914"
"15.5400","0.4645","0.0791"
"15.5600","0.4651","0.0690"
"15.5800","0.4657","0.0585"
"15.6000","0.4663","0.0738"
"15.6200","0.4669","0.0966"
"15.6400","0.4674","0.0763"
"15.6600","0.4680","0.0548"
"15.6800","0.4687","0.0593"
"15.7000","0.4693","0.0926"
"15.7200","0.4699","0.0776"
"15.7400","0.4705","0.0639"
"15.7600","0.4711","0.0582"
"15.7800","0.4717","0.0661"
"15.8000","0.4723","0.0955"
"15.8200","0.4729","0.0711"
"15.8400","0.4734","0.0623"
"15.8600","0.4740","0.0785"
"15.8800","0.4746","0.1090"
"15.9000","0.4752","0.0721"
"15.9200","0.4758","0.0621"
"15.9400","0.4764","0.0667"
"15.9600","0.4770","0.0812"
"15.9800","0.4776","0.0854"
"16.0000","0.4782","0.0622"
"16.0200","0.4788","0.0857"
"16.0400","0.4794","0.0732"
"16.0600","0.4800","0.0699"
"16.0800","0.4806","0.0870"
"16.1000","0.4812","0.0757"
"16.1200","0.4818","0.0803"
"16.1400","0.4824","0.0727"
"16.1600","0.4830","0.0814"
"16.1800","0.4836","0.0766"
"16.2000","0.4842","0.0514"
"16.2200","0.4848","0.0763"
"16.2400","0.4854","0.0871"
"16.2600","0.4860","0.0627"
"16.2800","0.4866","0.0811"
"16.3000","0.4872","0.0840"
"16.3200","0.4879","0.0731"
"16.3400","0.4885","0.0783"
